TimeGenerated,EventID,AccountName,AccountDomain,LogonID,SourceIP,SourcePort,ShareName
2016-10-06 23:02:42,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20758b7,fe80::4888:72d0:4f06:d1a1,55891,\\*\SYSVOL
2016-10-06 23:04:06,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x2076189,fe80::4888:72d0:4f06:d1a1,55892,\\*\IPC$
2016-10-06 23:04:06,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x2076189,fe80::4888:72d0:4f06:d1a1,55892,\\*\SYSVOL
2016-10-06 23:04:18,5140,LOCAL SERVICE,NT AUTHORITY,0x3e5,fe80::4888:72d0:4f06:d1a1,55893,\\*\IPC$
2016-10-06 23:06:01,5140,WIN7_64JP_02$,EXAMPLE,0x2076d3c,192.168.16.102,49671,\\*\IPC$
2016-10-06 23:07:46,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x207705e,fe80::4888:72d0:4f06:d1a1,55901,\\*\IPC$
2016-10-06 23:07:46,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x207705e,fe80::4888:72d0:4f06:d1a1,55901,\\*\SYSVOL
2016-10-06 23:08:57,5140,WIN7_64JP_01$,EXAMPLE,0x2077373,192.168.16.101,50347,\\*\IPC$
2016-10-06 23:09:03,5140,WIN7_64JP_03$,EXAMPLE,0x20773c3,192.168.16.103,49518,\\*\IPC$
2016-10-06 23:09:03,5140,WIN7_64JP_03$,EXAMPLE,0x20773c3,192.168.16.103,49518,\\*\SYSVOL
2016-10-06 23:12:50,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x2077b68,fe80::4888:72d0:4f06:d1a1,55909,\\*\SYSVOL
2016-10-06 23:13:02,5140,Administrator,EXAMPLE,0x32cfb,fe80::4888:72d0:4f06:d1a1,55914,\\*\SYSVOL
2016-10-06 23:14:06,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x207811c,fe80::4888:72d0:4f06:d1a1,55915,\\*\SYSVOL
2016-10-06 23:15:57,5140,WIN7_64JP_03$,EXAMPLE,0x20786bf,192.168.16.103,49523,\\*\IPC$
2016-10-06 23:17:54,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20789d8,fe80::4888:72d0:4f06:d1a1,55921,\\*\SYSVOL
2016-10-06 23:19:18,5140,LOCAL SERVICE,NT AUTHORITY,0x3e5,fe80::4888:72d0:4f06:d1a1,55922,\\*\IPC$
2016-10-06 23:21:01,5140,WIN7_64JP_02$,EXAMPLE,0x2079613,192.168.16.102,49674,\\*\IPC$
2016-10-06 23:22:58,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x2079967,fe80::4888:72d0:4f06:d1a1,55930,\\*\IPC$
2016-10-06 23:22:58,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x2079967,fe80::4888:72d0:4f06:d1a1,55930,\\*\SYSVOL
2016-10-06 23:23:57,5140,WIN7_64JP_01$,EXAMPLE,0x2079c48,192.168.16.101,50358,\\*\IPC$
2016-10-06 23:24:06,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x2079c79,fe80::4888:72d0:4f06:d1a1,55933,\\*\IPC$
2016-10-06 23:24:06,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x2079c79,fe80::4888:72d0:4f06:d1a1,55933,\\*\SYSVOL
2016-10-06 23:28:02,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x207a5a6,fe80::4888:72d0:4f06:d1a1,55939,\\*\SYSVOL
2016-10-06 23:28:06,5140,WIN7_64JP_01$,EXAMPLE,0x207a7ed,192.168.16.101,50376,\\*\IPC$
2016-10-06 23:28:06,5140,WIN7_64JP_01$,EXAMPLE,0x207a7ed,192.168.16.101,50376,\\*\SYSVOL
2016-10-06 23:30:57,5140,WIN7_64JP_03$,EXAMPLE,0x207acb3,192.168.16.103,49524,\\*\IPC$
2016-10-06 23:33:06,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x207b013,fe80::4888:72d0:4f06:d1a1,55945,\\*\SYSVOL
2016-10-06 23:34:06,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x207b728,fe80::4888:72d0:4f06:d1a1,55946,\\*\SYSVOL
2016-10-06 23:34:18,5140,LOCAL SERVICE,NT AUTHORITY,0x3e5,fe80::4888:72d0:4f06:d1a1,55947,\\*\IPC$
2016-10-06 23:36:01,5140,WIN7_64JP_02$,EXAMPLE,0x207bc46,192.168.16.102,49677,\\*\IPC$
2016-10-06 23:38:10,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x207c1d6,fe80::4888:72d0:4f06:d1a1,55958,\\*\IPC$
2016-10-06 23:38:10,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x207c1d6,fe80::4888:72d0:4f06:d1a1,55958,\\*\SYSVOL
2016-10-06 23:38:57,5140,WIN7_64JP_01$,EXAMPLE,0x207c61c,192.168.16.101,50388,\\*\IPC$
2016-10-06 23:43:14,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x207ce8f,fe80::4888:72d0:4f06:d1a1,55966,\\*\SYSVOL
2016-10-06 23:44:06,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x207d131,fe80::4888:72d0:4f06:d1a1,55967,\\*\IPC$
2016-10-06 23:44:06,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x207d131,fe80::4888:72d0:4f06:d1a1,55967,\\*\SYSVOL
2016-10-06 23:45:57,5140,WIN7_64JP_03$,EXAMPLE,0x207d575,192.168.16.103,49526,\\*\IPC$
2016-10-06 23:48:18,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x207d8e0,fe80::4888:72d0:4f06:d1a1,55973,\\*\SYSVOL
2016-10-06 23:49:18,5140,LOCAL SERVICE,NT AUTHORITY,0x3e5,fe80::4888:72d0:4f06:d1a1,55974,\\*\IPC$
2016-10-06 23:51:01,5140,WIN7_64JP_02$,EXAMPLE,0x207ec89,192.168.16.102,49680,\\*\IPC$
2016-10-06 23:53:22,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x207f031,fe80::4888:72d0:4f06:d1a1,55983,\\*\IPC$
2016-10-06 23:53:22,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x207f031,fe80::4888:72d0:4f06:d1a1,55983,\\*\SYSVOL
2016-10-06 23:53:57,5140,WIN7_64JP_01$,EXAMPLE,0x207f2db,192.168.16.101,50398,\\*\IPC$
2016-10-06 23:54:06,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x207f313,fe80::4888:72d0:4f06:d1a1,55986,\\*\SYSVOL
2016-10-06 23:58:26,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x207fb01,fe80::4888:72d0:4f06:d1a1,55992,\\*\SYSVOL
2016-10-07 00:00:57,5140,WIN7_64JP_03$,EXAMPLE,0x2080192,192.168.16.103,49527,\\*\IPC$
2016-10-07 00:03:30,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20806e7,fe80::4888:72d0:4f06:d1a1,55998,\\*\SYSVOL
2016-10-07 00:04:06,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x2080dbb,fe80::4888:72d0:4f06:d1a1,55999,\\*\IPC$
2016-10-07 00:04:06,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x2080dbb,fe80::4888:72d0:4f06:d1a1,55999,\\*\SYSVOL
2016-10-07 00:04:18,5140,LOCAL SERVICE,NT AUTHORITY,0x3e5,fe80::4888:72d0:4f06:d1a1,56000,\\*\IPC$
2016-10-07 00:06:02,5140,WIN7_64JP_02$,EXAMPLE,0x2081932,192.168.16.102,49686,\\*\IPC$
2016-10-07 00:08:34,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x2081ccd,fe80::4888:72d0:4f06:d1a1,56008,\\*\IPC$
2016-10-07 00:08:34,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x2081ccd,fe80::4888:72d0:4f06:d1a1,56008,\\*\SYSVOL
2016-10-07 00:08:57,5140,WIN7_64JP_01$,EXAMPLE,0x2081f48,192.168.16.101,50408,\\*\IPC$
2016-10-07 00:13:39,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x208275b,fe80::4888:72d0:4f06:d1a1,56016,\\*\SYSVOL
2016-10-07 00:13:45,5140,yokohama.kanagawa,EXAMPLE,0x20829a9,192.168.16.102,49694,\\*\IPC$
2016-10-07 00:13:45,5140,yokohama.kanagawa,EXAMPLE,0x20829a9,192.168.16.102,49694,\\*\SYSVOL
2016-10-07 00:14:06,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x2082a4d,fe80::4888:72d0:4f06:d1a1,56019,\\*\SYSVOL
2016-10-07 00:14:45,5140,urayasu.chiba,EXAMPLE,0x2082ca9,192.168.16.103,49535,\\*\IPC$
2016-10-07 00:14:45,5140,urayasu.chiba,EXAMPLE,0x2082ca9,192.168.16.103,49535,\\*\SYSVOL
2016-10-07 00:15:57,5140,WIN7_64JP_03$,EXAMPLE,0x2083088,192.168.16.103,49538,\\*\IPC$
2016-10-07 00:18:43,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x2083533,fe80::4888:72d0:4f06:d1a1,56025,\\*\SYSVOL
2016-10-07 00:19:18,5140,LOCAL SERVICE,NT AUTHORITY,0x3e5,fe80::4888:72d0:4f06:d1a1,56026,\\*\IPC$
2016-10-07 00:21:02,5140,WIN7_64JP_02$,EXAMPLE,0x2083ffd,192.168.16.102,49699,\\*\IPC$
2016-10-07 00:23:47,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20844c3,fe80::4888:72d0:4f06:d1a1,56034,\\*\IPC$
2016-10-07 00:23:47,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20844c3,fe80::4888:72d0:4f06:d1a1,56034,\\*\SYSVOL
2016-10-07 00:23:58,5140,WIN7_64JP_01$,EXAMPLE,0x208471d,192.168.16.101,50418,\\*\IPC$
2016-10-07 00:24:06,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x2084758,fe80::4888:72d0:4f06:d1a1,56037,\\*\IPC$
2016-10-07 00:24:06,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x2084758,fe80::4888:72d0:4f06:d1a1,56037,\\*\SYSVOL
2016-10-07 00:26:30,5140,chiyoda.tokyo,EXAMPLE,0x2084c7f,192.168.16.101,50427,\\*\IPC$
2016-10-07 00:26:30,5140,chiyoda.tokyo,EXAMPLE,0x2084c7f,192.168.16.101,50427,\\*\SYSVOL
2016-10-07 00:28:51,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x208516f,fe80::4888:72d0:4f06:d1a1,56043,\\*\SYSVOL
2016-10-07 00:30:57,5140,WIN7_64JP_03$,EXAMPLE,0x20854e1,192.168.16.103,49539,\\*\IPC$
2016-10-07 00:33:55,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x2085c0c,fe80::4888:72d0:4f06:d1a1,56049,\\*\SYSVOL
2016-10-07 00:34:06,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x2086232,fe80::4888:72d0:4f06:d1a1,56050,\\*\SYSVOL
2016-10-07 00:34:18,5140,LOCAL SERVICE,NT AUTHORITY,0x3e5,fe80::4888:72d0:4f06:d1a1,56051,\\*\IPC$
2016-10-07 00:36:02,5140,WIN7_64JP_02$,EXAMPLE,0x20866f1,192.168.16.102,49702,\\*\IPC$
2016-10-07 00:38:12,5140,WIN7_64JP_02$,EXAMPLE,0x20868e7,192.168.16.102,49710,\\*\IPC$
2016-10-07 00:38:12,5140,WIN7_64JP_02$,EXAMPLE,0x20868e7,192.168.16.102,49710,\\*\SYSVOL
2016-10-07 00:38:58,5140,WIN7_64JP_01$,EXAMPLE,0x2086be7,192.168.16.101,50439,\\*\IPC$
2016-10-07 00:38:59,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x2086d53,fe80::4888:72d0:4f06:d1a1,56059,\\*\IPC$
2016-10-07 00:38:59,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x2086d53,fe80::4888:72d0:4f06:d1a1,56059,\\*\SYSVOL
2016-10-07 00:44:03,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x2087738,fe80::4888:72d0:4f06:d1a1,56065,\\*\SYSVOL
2016-10-07 00:44:06,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x208795d,fe80::4888:72d0:4f06:d1a1,56066,\\*\IPC$
2016-10-07 00:44:06,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x208795d,fe80::4888:72d0:4f06:d1a1,56066,\\*\SYSVOL
2016-10-07 00:45:57,5140,WIN7_64JP_03$,EXAMPLE,0x2087b02,192.168.16.103,49540,\\*\IPC$
2016-10-07 00:49:07,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20885fd,fe80::4888:72d0:4f06:d1a1,56072,\\*\SYSVOL
2016-10-07 00:49:18,5140,LOCAL SERVICE,NT AUTHORITY,0x3e5,fe80::4888:72d0:4f06:d1a1,56073,\\*\IPC$
2016-10-07 00:51:02,5140,WIN7_64JP_02$,EXAMPLE,0x2088e84,192.168.16.102,49716,\\*\IPC$
2016-10-07 00:53:58,5140,WIN7_64JP_01$,EXAMPLE,0x20890f2,192.168.16.101,50458,\\*\IPC$
2016-10-07 00:54:06,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x2089130,fe80::4888:72d0:4f06:d1a1,56077,\\*\SYSVOL
2016-10-07 00:54:11,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x208933b,fe80::4888:72d0:4f06:d1a1,56082,\\*\IPC$
2016-10-07 00:54:11,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x208933b,fe80::4888:72d0:4f06:d1a1,56082,\\*\SYSVOL
2016-10-07 00:59:15,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x2089e36,fe80::4888:72d0:4f06:d1a1,56093,\\*\SYSVOL
2016-10-07 01:00:57,5140,WIN7_64JP_03$,EXAMPLE,0x208a1cf,192.168.16.103,49541,\\*\IPC$
2016-10-07 01:01:06,5140,Administrator,EXAMPLE,0x32cfb,fe80::4888:72d0:4f06:d1a1,56101,\\*\SYSVOL
2016-10-07 01:04:06,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x208af66,fe80::4888:72d0:4f06:d1a1,56102,\\*\IPC$
2016-10-07 01:04:06,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x208af66,fe80::4888:72d0:4f06:d1a1,56102,\\*\SYSVOL
2016-10-07 01:04:18,5140,LOCAL SERVICE,NT AUTHORITY,0x3e5,fe80::4888:72d0:4f06:d1a1,56103,\\*\IPC$
2016-10-07 01:04:19,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x208b1b0,fe80::4888:72d0:4f06:d1a1,56106,\\*\SYSVOL
2016-10-07 01:05:05,5140,WIN7_64JP_03$,EXAMPLE,0x208bb5d,192.168.16.103,49550,\\*\IPC$
2016-10-07 01:05:05,5140,WIN7_64JP_03$,EXAMPLE,0x208bb5d,192.168.16.103,49550,\\*\SYSVOL
2016-10-07 01:06:02,5140,WIN7_64JP_02$,EXAMPLE,0x208bf31,192.168.16.102,49721,\\*\IPC$
2016-10-07 01:08:07,5140,WIN7_64JP_01$,EXAMPLE,0x208c17f,192.168.16.101,50472,\\*\IPC$
2016-10-07 01:08:07,5140,WIN7_64JP_01$,EXAMPLE,0x208c17f,192.168.16.101,50472,\\*\SYSVOL
2016-10-07 01:08:58,5140,WIN7_64JP_01$,EXAMPLE,0x208c235,192.168.16.101,50475,\\*\IPC$
2016-10-07 01:09:23,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x208c41e,fe80::4888:72d0:4f06:d1a1,56116,\\*\IPC$
2016-10-07 01:09:23,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x208c41e,fe80::4888:72d0:4f06:d1a1,56116,\\*\SYSVOL
2016-10-07 01:14:06,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x208cc6c,fe80::4888:72d0:4f06:d1a1,56120,\\*\SYSVOL
2016-10-07 01:14:27,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x208ce99,fe80::4888:72d0:4f06:d1a1,56123,\\*\SYSVOL
2016-10-07 01:15:57,5140,WIN7_64JP_03$,EXAMPLE,0x208d326,192.168.16.103,49552,\\*\IPC$
2016-10-07 01:19:18,5140,LOCAL SERVICE,NT AUTHORITY,0x3e5,fe80::4888:72d0:4f06:d1a1,56127,\\*\IPC$
2016-10-07 01:19:31,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x208deed,fe80::4888:72d0:4f06:d1a1,56130,\\*\SYSVOL
2016-10-07 01:21:02,5140,WIN7_64JP_02$,EXAMPLE,0x208e20a,192.168.16.102,49724,\\*\IPC$
2016-10-07 01:23:58,5140,WIN7_64JP_01$,EXAMPLE,0x208e756,192.168.16.101,50485,\\*\IPC$
2016-10-07 01:24:06,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x208e792,fe80::4888:72d0:4f06:d1a1,56134,\\*\IPC$
2016-10-07 01:24:06,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x208e792,fe80::4888:72d0:4f06:d1a1,56134,\\*\SYSVOL
2016-10-07 01:24:35,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x208ea04,fe80::4888:72d0:4f06:d1a1,56139,\\*\IPC$
2016-10-07 01:24:35,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x208ea04,fe80::4888:72d0:4f06:d1a1,56139,\\*\SYSVOL
2016-10-07 01:29:39,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x208f610,fe80::4888:72d0:4f06:d1a1,56147,\\*\SYSVOL
2016-10-07 01:30:57,5140,WIN7_64JP_03$,EXAMPLE,0x208f8e8,192.168.16.103,49553,\\*\IPC$
2016-10-07 01:34:06,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x209024b,fe80::4888:72d0:4f06:d1a1,56151,\\*\SYSVOL
2016-10-07 01:34:18,5140,LOCAL SERVICE,NT AUTHORITY,0x3e5,fe80::4888:72d0:4f06:d1a1,56152,\\*\IPC$
2016-10-07 01:34:43,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20904d2,fe80::4888:72d0:4f06:d1a1,56155,\\*\SYSVOL
2016-10-07 01:36:02,5140,WIN7_64JP_02$,EXAMPLE,0x2090819,192.168.16.102,49727,\\*\IPC$
2016-10-07 01:38:58,5140,WIN7_64JP_01$,EXAMPLE,0x2090ecb,192.168.16.101,50495,\\*\IPC$
2016-10-07 01:39:47,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20910f9,fe80::4888:72d0:4f06:d1a1,56161,\\*\IPC$
2016-10-07 01:39:47,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20910f9,fe80::4888:72d0:4f06:d1a1,56161,\\*\SYSVOL
2016-10-07 01:44:06,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x209198a,fe80::4888:72d0:4f06:d1a1,56167,\\*\IPC$
2016-10-07 01:44:06,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x209198a,fe80::4888:72d0:4f06:d1a1,56167,\\*\SYSVOL
2016-10-07 01:44:51,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x2091bc3,fe80::4888:72d0:4f06:d1a1,56170,\\*\SYSVOL
2016-10-07 01:45:57,5140,WIN7_64JP_03$,EXAMPLE,0x2091e81,192.168.16.103,49554,\\*\IPC$
2016-10-07 01:49:18,5140,LOCAL SERVICE,NT AUTHORITY,0x3e5,fe80::4888:72d0:4f06:d1a1,56174,\\*\IPC$
2016-10-07 01:49:55,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x2092f71,fe80::4888:72d0:4f06:d1a1,56177,\\*\SYSVOL
2016-10-07 01:51:02,5140,WIN7_64JP_02$,EXAMPLE,0x20934c0,192.168.16.102,49730,\\*\IPC$
2016-10-07 01:53:46,5140,yokohama.kanagawa,EXAMPLE,0x20939c3,192.168.16.102,49738,\\*\IPC$
2016-10-07 01:53:46,5140,yokohama.kanagawa,EXAMPLE,0x20939c3,192.168.16.102,49738,\\*\SYSVOL
2016-10-07 01:53:58,5140,WIN7_64JP_01$,EXAMPLE,0x2093a35,192.168.16.101,50505,\\*\IPC$
2016-10-07 01:54:06,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x2093a6d,fe80::4888:72d0:4f06:d1a1,56183,\\*\SYSVOL
2016-10-07 01:54:59,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x2093cec,fe80::4888:72d0:4f06:d1a1,56188,\\*\IPC$
2016-10-07 01:54:59,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x2093cec,fe80::4888:72d0:4f06:d1a1,56188,\\*\SYSVOL
2016-10-07 02:00:03,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x209479b,fe80::4888:72d0:4f06:d1a1,56194,\\*\SYSVOL
2016-10-07 02:00:57,5140,WIN7_64JP_03$,EXAMPLE,0x2094a29,192.168.16.103,49555,\\*\IPC$
2016-10-07 02:04:06,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x2095528,fe80::4888:72d0:4f06:d1a1,56198,\\*\IPC$
2016-10-07 02:04:06,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x2095528,fe80::4888:72d0:4f06:d1a1,56198,\\*\SYSVOL
2016-10-07 02:04:18,5140,LOCAL SERVICE,NT AUTHORITY,0x3e5,fe80::4888:72d0:4f06:d1a1,56199,\\*\IPC$
2016-10-07 02:05:07,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x2095f2f,fe80::4888:72d0:4f06:d1a1,56204,\\*\SYSVOL
2016-10-07 02:06:02,5140,WIN7_64JP_02$,EXAMPLE,0x20961ca,192.168.16.102,49741,\\*\IPC$
2016-10-07 02:07:46,5140,urayasu.chiba,EXAMPLE,0x2096645,192.168.16.103,49562,\\*\IPC$
2016-10-07 02:07:46,5140,urayasu.chiba,EXAMPLE,0x2096645,192.168.16.103,49562,\\*\SYSVOL
2016-10-07 02:08:58,5140,WIN7_64JP_01$,EXAMPLE,0x2096776,192.168.16.101,50524,\\*\IPC$
2016-10-07 02:10:11,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x2096a0a,fe80::4888:72d0:4f06:d1a1,56212,\\*\IPC$
2016-10-07 02:10:11,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x2096a0a,fe80::4888:72d0:4f06:d1a1,56212,\\*\SYSVOL
2016-10-07 02:13:32,5140,chiyoda.tokyo,EXAMPLE,0x2097202,192.168.16.101,50530,\\*\IPC$
2016-10-07 02:13:32,5140,chiyoda.tokyo,EXAMPLE,0x2097202,192.168.16.101,50530,\\*\SYSVOL
2016-10-07 02:14:06,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x2097297,fe80::4888:72d0:4f06:d1a1,56218,\\*\SYSVOL
2016-10-07 02:15:15,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x2097696,fe80::4888:72d0:4f06:d1a1,56221,\\*\SYSVOL
2016-10-07 02:15:57,5140,WIN7_64JP_03$,EXAMPLE,0x2097908,192.168.16.103,49563,\\*\IPC$
2016-10-07 02:19:18,5140,LOCAL SERVICE,NT AUTHORITY,0x3e5,fe80::4888:72d0:4f06:d1a1,56225,\\*\IPC$
2016-10-07 02:20:19,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20985ed,fe80::4888:72d0:4f06:d1a1,56228,\\*\SYSVOL
2016-10-07 02:21:02,5140,WIN7_64JP_02$,EXAMPLE,0x209886c,192.168.16.102,49744,\\*\IPC$
2016-10-07 02:23:58,5140,WIN7_64JP_01$,EXAMPLE,0x2098d58,192.168.16.101,50540,\\*\IPC$
2016-10-07 02:24:06,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x2098da0,fe80::4888:72d0:4f06:d1a1,56232,\\*\IPC$
2016-10-07 02:24:06,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x2098da0,fe80::4888:72d0:4f06:d1a1,56232,\\*\SYSVOL
2016-10-07 02:25:23,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x2099067,fe80::4888:72d0:4f06:d1a1,56237,\\*\IPC$
2016-10-07 02:25:23,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x2099067,fe80::4888:72d0:4f06:d1a1,56237,\\*\SYSVOL
2016-10-07 02:30:27,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x2099ce1,fe80::4888:72d0:4f06:d1a1,56245,\\*\SYSVOL
2016-10-07 02:30:57,5140,WIN7_64JP_03$,EXAMPLE,0x2099f4c,192.168.16.103,49564,\\*\IPC$
2016-10-07 02:34:06,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x209db99,fe80::4888:72d0:4f06:d1a1,56249,\\*\SYSVOL
2016-10-07 02:34:18,5140,LOCAL SERVICE,NT AUTHORITY,0x3e5,fe80::4888:72d0:4f06:d1a1,56250,\\*\IPC$
2016-10-07 02:35:31,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x209f6fd,fe80::4888:72d0:4f06:d1a1,56253,\\*\SYSVOL
2016-10-07 02:36:02,5140,WIN7_64JP_02$,EXAMPLE,0x209f94f,192.168.16.102,49747,\\*\IPC$
2016-10-07 02:37:13,5140,WIN7_64JP_02$,EXAMPLE,0x20a0793,192.168.16.102,49752,\\*\IPC$
2016-10-07 02:37:13,5140,WIN7_64JP_02$,EXAMPLE,0x20a0793,192.168.16.102,49752,\\*\SYSVOL
2016-10-07 02:38:58,5140,WIN7_64JP_01$,EXAMPLE,0x20a22e5,192.168.16.101,50579,\\*\IPC$
2016-10-07 02:40:10,5140,Administrator,EXAMPLE,0x32cfb,fe80::4888:72d0:4f06:d1a1,56263,\\*\SYSVOL
2016-10-07 02:40:36,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20a409a,fe80::4888:72d0:4f06:d1a1,56266,\\*\IPC$
2016-10-07 02:40:36,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20a409a,fe80::4888:72d0:4f06:d1a1,56266,\\*\SYSVOL
2016-10-07 02:44:06,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20a638c,fe80::4888:72d0:4f06:d1a1,56272,\\*\IPC$
2016-10-07 02:44:06,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20a638c,fe80::4888:72d0:4f06:d1a1,56272,\\*\SYSVOL
2016-10-07 02:45:06,5140,WIN7_64JP_03$,EXAMPLE,0x20a64a2,192.168.16.103,49569,\\*\IPC$
2016-10-07 02:45:06,5140,WIN7_64JP_03$,EXAMPLE,0x20a64a2,192.168.16.103,49569,\\*\SYSVOL
2016-10-07 02:45:40,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20a66c2,fe80::4888:72d0:4f06:d1a1,56275,\\*\SYSVOL
2016-10-07 02:45:57,5140,WIN7_64JP_03$,EXAMPLE,0x20a68f5,192.168.16.103,49572,\\*\IPC$
2016-10-07 02:48:09,5140,WIN7_64JP_01$,EXAMPLE,0x20a6df8,192.168.16.101,50636,\\*\IPC$
2016-10-07 02:48:09,5140,WIN7_64JP_01$,EXAMPLE,0x20a6df8,192.168.16.101,50636,\\*\SYSVOL
2016-10-07 02:49:18,5140,LOCAL SERVICE,NT AUTHORITY,0x3e5,fe80::4888:72d0:4f06:d1a1,56279,\\*\IPC$
2016-10-07 02:50:44,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20a7657,fe80::4888:72d0:4f06:d1a1,56282,\\*\SYSVOL
