"TimeCreated","LogonUsername","AccountDomain","LogonID","LogonType","AuthPackage","SourceWorkstation","ProcessName","SourceIP","EventID"
"9/7/2018 3:51:21 AM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/7/2018 3:51:21 AM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/7/2018 3:49:02 AM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/7/2018 3:35:15 AM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/7/2018 3:35:14 AM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/7/2018 3:32:55 AM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/7/2018 3:26:10 AM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/7/2018 3:19:08 AM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/7/2018 3:19:07 AM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/7/2018 3:16:47 AM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/7/2018 3:04:00 AM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/7/2018 3:03:01 AM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/7/2018 3:03:01 AM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/7/2018 3:00:40 AM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/7/2018 2:56:09 AM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/7/2018 2:46:53 AM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/7/2018 2:46:53 AM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/7/2018 2:44:33 AM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/7/2018 2:30:47 AM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/7/2018 2:30:46 AM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/7/2018 2:30:43 AM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/7/2018 2:28:26 AM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/7/2018 2:17:13 AM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/7/2018 2:16:37 AM","BASE-RD-01$","SHIELDBASE","7782169","3","Kerberos","-","-","127.0.0.1","4624"
"9/7/2018 2:14:40 AM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/7/2018 2:14:39 AM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/7/2018 2:12:19 AM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/7/2018 2:03:00 AM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/7/2018 1:58:32 AM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/7/2018 1:58:32 AM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/7/2018 1:56:12 AM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/7/2018 1:56:09 AM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/7/2018 1:42:25 AM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/7/2018 1:42:25 AM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/7/2018 1:40:05 AM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/7/2018 1:26:18 AM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/7/2018 1:26:18 AM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/7/2018 1:26:09 AM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/7/2018 1:23:57 AM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/7/2018 1:10:11 AM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/7/2018 1:10:10 AM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/7/2018 1:07:50 AM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/7/2018 12:56:09 AM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/7/2018 12:54:04 AM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/7/2018 12:54:03 AM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/7/2018 12:51:43 AM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/7/2018 12:37:56 AM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/7/2018 12:37:56 AM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/7/2018 12:35:36 AM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/7/2018 12:31:33 AM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/7/2018 12:21:50 AM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/7/2018 12:21:50 AM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/7/2018 12:21:36 AM","BASE-RD-01$","SHIELDBASE","4983404","3","Kerberos","-","-","127.0.0.1","4624"
"9/7/2018 12:20:13 AM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/7/2018 12:19:28 AM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/7/2018 12:11:09 AM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/7/2018 12:05:41 AM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/7/2018 12:05:41 AM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/7/2018 12:03:21 AM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 11:50:13 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 11:49:34 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 11:49:34 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 11:47:14 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 11:33:27 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 11:33:27 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 11:31:07 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 11:30:43 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 11:20:20 PM","rsydow-a","SHIELDBASE","3472646","3","Kerberos","-","-","-","4624"
"9/6/2018 11:20:20 PM","rsydow-a","SHIELDBASE","3472571","3","Kerberos","-","-","-","4624"
"9/6/2018 11:20:20 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 11:20:20 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 11:20:19 PM","rsydow-a","SHIELDBASE","3467061","3","Kerberos","-","-","-","4624"
"9/6/2018 11:20:19 PM","rsydow-a","SHIELDBASE","3466059","3","Kerberos","-","-","-","4624"
"9/6/2018 11:20:18 PM","rsydow-a","SHIELDBASE","3462890","3","Kerberos","-","-","-","4624"
"9/6/2018 11:18:14 PM","tdungan","shieldbase","3191652","2","Negotiate","BASE-RD-01","C:\Windows\System32\svchost.exe","127.0.0.1","4624"
"9/6/2018 11:17:13 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 11:17:13 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 11:15:00 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 11:14:06 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 11:09:00 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 11:01:06 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 11:01:06 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 10:58:52 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 10:55:32 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 10:50:14 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 10:44:59 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 10:44:59 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 10:44:15 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 10:43:07 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 10:42:44 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 10:42:36 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 10:41:08 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 10:36:19 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 10:35:28 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 10:35:15 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 10:35:15 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 10:35:11 PM","tdungan","shieldbase","876072","7","Negotiate","BASE-RD-01","C:\Windows\System32\lsass.exe","-","4624"
"9/6/2018 10:35:11 PM","tdungan","shieldbase","875978","1","Negotiate","BASE-RD-01","C:\Windows\System32\svchost.exe","127.0.0.1","4624"
"9/6/2018 10:31:00 PM","spsql","shieldbase","770778","3","Kerberos","BASE-RD-01","C:\Windows\System32\wbem\WmiPrvSE.exe","-","4624"
"9/6/2018 10:30:00 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 10:30:00 PM","spsql","shieldbase","702205","3","Kerberos","BASE-RD-01","C:\Windows\System32\wbem\WmiPrvSE.exe","-","4624"
"9/6/2018 10:29:05 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 10:29:04 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 10:28:42 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 10:28:41 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 10:28:37 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 10:27:58 PM","spsql","shieldbase","435829","3","Kerberos","BASE-RD-01","C:\Windows\System32\svchost.exe","-","4624"
"9/6/2018 10:26:56 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 10:26:46 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 10:26:43 PM","BASE-RD-01$","SHIELDBASE","303999","3","Kerberos","-","-","-","4624"
"9/6/2018 10:26:36 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 10:26:35 PM","ANONYMOUS LOGON","NT","199226","3","NTLM","-","-","-","4624"
"9/6/2018 10:26:13 PM","BASE-RD-01$","SHIELDBASE","174773","3","Kerberos","-","-","127.0.0.1","4624"
"9/6/2018 10:26:12 PM","BASE-RD-01$","SHIELDBASE","146746","3","Kerberos","-","-","127.0.0.1","4624"
"9/6/2018 10:26:10 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 10:26:10 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 10:26:10 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 10:26:09 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 10:26:08 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 10:26:08 PM","LOCAL SERVICE","NT","997","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 10:26:08 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 10:26:08 PM","DWM-1","Window","58925","2","Negotiate","-","C:\Windows\System32\winlogon.exe","-","4624"
"9/6/2018 10:26:08 PM","DWM-1","Window","58877","2","Negotiate","-","C:\Windows\System32\winlogon.exe","-","4624"
"9/6/2018 10:26:08 PM","NETWORK SERVICE","NT","996","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 10:26:08 PM","UMFD-1","Font","38000","2","Negotiate","-","C:\Windows\System32\winlogon.exe","-","4624"
"9/6/2018 10:26:08 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 10:26:08 PM","UMFD-0","Font","37883","2","Negotiate","-","C:\Windows\System32\wininit.exe","-","4624"
"9/6/2018 10:26:07 PM","SYSTEM","NT","999","0","-","-","","-","4624"
"9/6/2018 10:25:12 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 10:25:06 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 10:17:53 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 10:16:26 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 10:16:26 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 10:14:12 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 10:00:21 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 10:00:20 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 9:59:53 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 9:58:06 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 9:50:07 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 9:46:52 PM","BASE-RD-01$","SHIELDBASE","279279002","3","Kerberos","-","-","127.0.0.1","4624"
"9/6/2018 9:44:24 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 9:44:13 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 9:44:13 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 9:41:59 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 9:30:44 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 9:28:07 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 9:28:06 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 9:25:53 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 9:24:39 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 9:12:22 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 9:12:22 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 9:10:08 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 8:58:40 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 8:56:15 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 8:56:15 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 8:54:02 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 8:45:45 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 8:40:09 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 8:40:09 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 8:37:55 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 8:28:30 PM","cbarton-a","shieldbase","277177374","3","NTLM","BASE-HUNT","-","172.16.5.25","4624"
"9/6/2018 8:28:30 PM","cbarton-a","shieldbase","277177326","3","NTLM","BASE-HUNT","-","172.16.5.25","4624"
"9/6/2018 8:28:30 PM","cbarton-a","shieldbase","277177269","3","NTLM","BASE-HUNT","-","172.16.5.25","4624"
"9/6/2018 8:28:30 PM","cbarton-a","shieldbase","277177244","3","NTLM","BASE-HUNT","-","172.16.5.25","4624"
"9/6/2018 8:28:29 PM","cbarton-a","shieldbase","277177014","3","NTLM","BASE-HUNT","-","172.16.5.25","4624"
"9/6/2018 8:28:29 PM","cbarton-a","shieldbase","277176991","3","NTLM","BASE-HUNT","-","172.16.5.25","4624"
"9/6/2018 8:28:29 PM","cbarton-a","shieldbase","277176944","3","NTLM","BASE-HUNT","-","172.16.5.25","4624"
"9/6/2018 8:28:29 PM","cbarton-a","shieldbase","277176736","3","NTLM","BASE-HUNT","-","172.16.5.25","4624"
"9/6/2018 8:28:29 PM","cbarton-a","shieldbase","277176475","3","NTLM","BASE-HUNT","-","172.16.5.25","4624"
"9/6/2018 8:28:04 PM","cbarton-a","shieldbase","277169856","3","NTLM","BASE-HUNT","-","172.16.5.25","4624"
"9/6/2018 8:28:04 PM","cbarton-a","shieldbase","277169686","3","NTLM","BASE-HUNT","-","172.16.5.25","4624"
"9/6/2018 8:28:04 PM","cbarton-a","shieldbase","277169222","3","NTLM","BASE-HUNT","-","172.16.5.25","4624"
"9/6/2018 8:28:04 PM","cbarton-a","shieldbase","277166161","3","NTLM","BASE-HUNT","-","172.16.5.25","4624"
"9/6/2018 8:25:47 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 8:23:33 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 8:23:33 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 8:21:19 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 8:10:10 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 8:07:26 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 8:07:26 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 8:05:13 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 8:04:34 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 7:55:52 PM","BASE-RD-01$","SHIELDBASE","276280750","3","Kerberos","-","-","127.0.0.1","4624"
"9/6/2018 7:53:56 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 7:51:21 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 7:51:21 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 7:49:06 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 7:35:14 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 7:35:13 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 7:33:00 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 7:30:44 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 7:20:15 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 7:19:07 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 7:19:07 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 7:16:54 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 7:10:22 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 7:06:23 PM","spsql","shieldbase","275050250","3","NTLM","BASE-FILE","-","172.16.4.5","4624"
"9/6/2018 7:03:01 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 7:03:01 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 7:00:48 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 6:53:56 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 6:46:55 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 6:46:55 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 6:44:41 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 6:30:49 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 6:30:49 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 6:29:53 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 6:28:35 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 6:14:43 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 6:14:43 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 6:14:24 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 6:12:29 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 6:04:52 PM","BASE-RD-01$","SHIELDBASE","273574783","3","Kerberos","-","-","127.0.0.1","4624"
"9/6/2018 6:03:54 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 6:03:31 PM","spsql","shieldbase","273507812","3","NTLM","BASE-FILE","-","172.16.4.5","4624"
"9/6/2018 5:58:36 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 5:58:36 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 5:56:22 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 5:53:56 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 5:42:30 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 5:42:30 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 5:40:16 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 5:39:04 PM","spsql","shieldbase","272921396","3","NTLM","BASE-FILE","-","172.16.4.5","4624"
"9/6/2018 5:39:01 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 5:28:54 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 5:26:23 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 5:26:23 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 5:24:10 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
"9/6/2018 5:21:10 PM","SYSTEM","NT","999","5","Negotiate","-","C:\Windows\System32\services.exe","-","4624"
