"TimeCreated","Details","EventID"
	CommandLine=","400"
"7/7/2018 12:20:05 AM","	NewEngineState=Available
	PreviousEngineState=None

	SequenceNumber=13

	HostName=ServerRemoteHost
	HostVersion=1.0.0.0
	HostId=240445de-50e4-424d-a4fa-7874c46f17ca
	HostApplication=C:\WINDOWS\system32\wsmprovhost.exe -Embedding
	EngineVersion=5.1.16299.98
	RunspaceId=d433e8cb-f0d2-41cd-b1a2-5001b17fb506
	PipelineId=
	CommandName=
	CommandType=
	ScriptName=
	CommandPath=
	CommandLine=","400"
"7/7/2018 12:19:48 AM","	NewEngineState=Available
	PreviousEngineState=None

	SequenceNumber=13

	HostName=ServerRemoteHost
	HostVersion=1.0.0.0
	HostId=06c78543-f43a-4ece-a4a6-cf52e979c594
	HostApplication=C:\WINDOWS\system32\wsmprovhost.exe -Embedding
	EngineVersion=5.1.16299.98
	RunspaceId=f20f8c69-859f-46e0-96d2-0a74afcd5566
	PipelineId=
	CommandName=
	CommandType=
	ScriptName=
	CommandPath=
	CommandLine=","400"
"7/7/2018 12:19:30 AM","	NewEngineState=Available
	PreviousEngineState=None

	SequenceNumber=13

	HostName=ServerRemoteHost
	HostVersion=1.0.0.0
	HostId=1e79e6f1-97e5-47ae-873c-71d65b40806b
	HostApplication=C:\WINDOWS\system32\wsmprovhost.exe -Embedding
	EngineVersion=5.1.16299.98
	RunspaceId=7792d928-73b2-4d49-a6c8-b2e62a05865e
	PipelineId=
	CommandName=
	CommandType=
	ScriptName=
	CommandPath=
	CommandLine=","400"
"7/7/2018 12:16:12 AM","	NewEngineState=Available
	PreviousEngineState=None

	SequenceNumber=13

	HostName=ServerRemoteHost
	HostVersion=1.0.0.0
	HostId=a8c745ab-fd0d-40b5-a0df-91cec43b21e0
	HostApplication=C:\WINDOWS\system32\wsmprovhost.exe -Embedding
	EngineVersion=5.1.16299.98
	RunspaceId=4f1d930f-a899-4af2-a40a-a8bc65a102fb
	PipelineId=
	CommandName=
	CommandType=
	ScriptName=
	CommandPath=
	CommandLine=","400"
"7/6/2018 3:50:58 PM","	NewEngineState=Available
	PreviousEngineState=None

	SequenceNumber=13

	HostName=ServerRemoteHost
	HostVersion=1.0.0.0
	HostId=fd65ab35-7b8e-4085-bff1-cf47e1cffa11
	HostApplication=C:\WINDOWS\system32\wsmprovhost.exe -Embedding
	EngineVersion=5.1.16299.98
	RunspaceId=babb9155-a24a-4898-b6ba-5722a5149e5e
	PipelineId=
	CommandName=
	CommandType=
	ScriptName=
	CommandPath=
	CommandLine=","400"
"7/6/2018 4:06:27 AM","	NewEngineState=Available
	PreviousEngineState=None

	SequenceNumber=13

	HostName=ServerRemoteHost
	HostVersion=1.0.0.0
	HostId=0e7f4e27-352d-403b-bb17-d67f79398586
	HostApplication=C:\WINDOWS\system32\wsmprovhost.exe -Embedding
	EngineVersion=5.1.16299.98
	RunspaceId=fba75f47-f371-4567-b043-f1bf7e24c39d
	PipelineId=
	CommandName=
	CommandType=
	ScriptName=
	CommandPath=
	CommandLine=","400"
"7/6/2018 3:50:28 AM","	NewEngineState=Available
	PreviousEngineState=None

	SequenceNumber=13

	HostName=ServerRemoteHost
	HostVersion=1.0.0.0
	HostId=6001efac-38e8-4dd5-a85b-5d0720554f59
	HostApplication=C:\WINDOWS\system32\wsmprovhost.exe -Embedding
	EngineVersion=5.1.16299.98
	RunspaceId=2ca9bda4-b3d8-4818-b9e4-52e02d52cf18
	PipelineId=
	CommandName=
	CommandType=
	ScriptName=
	CommandPath=
	CommandLine=","400"
"7/6/2018 3:45:25 AM","	NewEngineState=Available
	PreviousEngineState=None

	SequenceNumber=13

	HostName=ServerRemoteHost
	HostVersion=1.0.0.0
	HostId=7aa92c52-83c8-467a-a837-824844291c11
	HostApplication=C:\WINDOWS\system32\wsmprovhost.exe -Embedding
	EngineVersion=5.1.16299.98
	RunspaceId=3cc48e96-d660-46a4-9d09-0fc778d0d615
	PipelineId=
	CommandName=
	CommandType=
	ScriptName=
	CommandPath=
	CommandLine=","400"
"5/25/2018 1:48:41 AM","	NewEngineState=Available
	PreviousEngineState=None

	SequenceNumber=13

	HostName=ConsoleHost
	HostVersion=5.1.16299.98
	HostId=e7b3e7ca-ef2e-4464-b3f7-97c6d3ca4674
	HostApplication=C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
	EngineVersion=5.1.16299.98
	RunspaceId=856fce3a-3947-46f0-8baf-06e147ee0b2b
	PipelineId=
	CommandName=
	CommandType=
	ScriptName=
	CommandPath=
	CommandLine=","400"
"5/14/2018 7:19:33 AM","	NewEngineState=Available
	PreviousEngineState=None

	SequenceNumber=13

	HostName=ConsoleHost
	HostVersion=5.1.16299.98
	HostId=a9638e50-7b5d-4ac9-8a21-53bd61fb16a6
	HostApplication=C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -NoProfile -NonInteractive -WindowStyle Hidden -Command & { $isOfficeInstalled = Get-AppxPackage Microsoft.Office.Desktop -allusers; if ($isOfficeInstalled -eq $null) { Out-File -FilePath 'C:\Users\ADMINI~1.SHI\AppData\Local\Temp\Centennial.Detection.IsCentennialOfficeInstalled.scratch' -InputObject '0' -Encoding ascii; } else { Out-File -FilePath 'C:\Users\ADMINI~1.SHI\AppData\Local\Temp\Centennial.Detection.IsCentennialOfficeInstalled.scratch' -InputObject '1' -Encoding ascii } }
	EngineVersion=5.1.16299.98
	RunspaceId=72b4bbd2-cca5-4928-90e5-0aeb5404a2be
	PipelineId=
	CommandName=
	CommandType=
	ScriptName=
	CommandPath=
	CommandLine=","400"
"5/5/2018 12:14:26 AM","	NewEngineState=Available
	PreviousEngineState=None

	SequenceNumber=13

	HostName=ConsoleHost
	HostVersion=5.1.16299.98
	HostId=c6c3bf3a-3d7c-4ad2-8014-34c16830f5f0
	HostApplication=C:\Windows\System32\WindowsPowerShell\v1.0\powershell -NoProfile -ExecutionPolicy unrestricted -Command Set-ItemProperty -Path 'Registry::HKLM\System\CurrentControlSet\Control\Session Manager\Environment' -Name PATH -Type ExpandString -Value (Get-ItemProperty -Path 'Registry::HKLM\System\CurrentControlSet\Control\Session Manager\Environment' -Name PATH).Path
	EngineVersion=5.1.16299.98
	RunspaceId=f92baf37-366c-4be8-a6f9-47b1369e5585
	PipelineId=
	CommandName=
	CommandType=
	ScriptName=
	CommandPath=
	CommandLine=","400"
"5/5/2018 12:14:16 AM","	NewEngineState=Available
	PreviousEngineState=None

	SequenceNumber=13

	HostName=ConsoleHost
	HostVersion=5.1.16299.98
	HostId=901e9f77-bbda-46e8-b48d-ebec281834f3
	HostApplication=powershell -NoProfile -ExecutionPolicy unrestricted -Command rmdir -recurse C:\Windows\Panther >$null 2>&1
	EngineVersion=5.1.16299.98
	RunspaceId=4dd37534-27c1-44ed-ad1f-ceca58d77d52
	PipelineId=
	CommandName=
	CommandType=
	ScriptName=
	CommandPath=
	CommandLine=","400"
